x,y
-0.5,0.0
-0.5,4.4999997e-05
-0.5,8.9999994e-05
-0.5,0.000135
-0.5,0.00018
-0.5,0.0002250000
-0.5,0.0002700000
-0.5,0.000315
-0.5,0.00036
-0.5,0.000405
-0.5,0.00045
-0.5,0.000495
-0.5,0.00054
-0.5,0.000585
-0.5,0.0006300000
-0.5,0.0006750000
-0.5,0.0007200000
-0.5,0.0007650000
-0.5,0.0008099999
-0.5,0.0008549999
-0.5,0.0008999999
-0.5,0.0009449999
-0.5,0.0009899999
-0.5,0.001035000
-0.5,0.001080000
-0.5,0.001125000
-0.5,0.001169999
-0.5,0.001214999
-0.5,0.001259999
-0.5,0.001304999
-0.5,0.001349999
-0.5,0.001394999
-0.5,0.001439999
-0.5,0.001484999
-0.5,0.001529998
-0.5,0.001574998
-0.5,0.001619998
-0.5,0.001664998
-0.5,0.001709998
-0.5,0.001754998
-0.5,0.001799998
-0.5,0.001844998
-0.5,0.001889997
-0.5,0.001934997
-0.5,0.001979997
-0.5,0.002024997
-0.5,0.002069997
-0.5,0.002114997
-0.5,0.002159997
-0.5,0.002204997
-0.5,0.002249996
-0.5,0.002294996
-0.5,0.002339996
-0.5,0.002384996
-0.5,0.002429996
-0.5,0.002474996
-0.5,0.002519996
-0.5,0.002564996
-0.5,0.002609995
-0.5,0.002654995
-0.5,0.002699995
-0.5,0.002744995
-0.5,0.002789995
-0.5,0.002834995
-0.5,0.002879995
-0.5,0.002924995
-0.5,0.002969994
-0.5,0.003014994
-0.5,0.003059994
-0.5,0.003104994
-0.5,0.003149994
-0.5,0.003194994
-0.5,0.003239994
-0.5,0.003284994
-0.5,0.003329994
-0.5,0.003374993
-0.5,0.003419993
-0.5,0.003464993
-0.5,0.003509993
-0.5,0.003554993
-0.5,0.003599993
-0.5,0.003644993
-0.5,0.003689993
-0.5,0.003734992
-0.5,0.003779992
-0.5,0.003824992
-0.5,0.003869992
-0.5,0.003914992
-0.5,0.003959992
-0.5,0.004004992
-0.5,0.004049992
-0.5,0.004094992
-0.5,0.004139992
-0.5,0.004184993
-0.5,0.004229993
-0.5,0.004274993
-0.5,0.004319993
-0.5,0.004364993
-0.5,0.004409993
-0.5,0.004454993
-0.5,0.004499993
-0.5,0.004544993
-0.5,0.004589994
-0.5,0.004634994
-0.5,0.004679994
-0.5,0.004724994
-0.5,0.004769994
-0.5,0.004814994
-0.5,0.004859994
-0.5,0.004904994
-0.5,0.004949994
-0.5,0.004994995
-0.5,0.005039995
-0.5,0.005084995
-0.5,0.005129995
-0.5,0.005174995
-0.5,0.005219995
-0.5,0.005264995
-0.5,0.005309995
-0.5,0.005354995
-0.5,0.005399996
-0.5,0.005444996
-0.5,0.005489996
-0.5,0.005534996
-0.5,0.005579996
-0.5,0.005624996
-0.5,0.005669996
-0.5,0.005714996
-0.5,0.005759996
-0.5,0.005804997
-0.5,0.005849997
-0.5,0.005894997
-0.5,0.005939997
-0.5,0.005984997
-0.5,0.006029997
-0.5,0.006074997
-0.5,0.006119997
-0.5,0.006164997
-0.5,0.006209998
-0.5,0.006254998
-0.5,0.006299998
-0.5,0.006344998
-0.5,0.006389998
-0.5,0.006434998
-0.5,0.006479998
-0.5,0.006524998
-0.5,0.006569998
-0.5,0.006614998
-0.5,0.006659999
-0.5,0.006704999
-0.5,0.006749999
-0.5,0.006794999
-0.5,0.006839999
-0.5,0.006884999
-0.5,0.006929999
-0.5,0.006974999
-0.5,0.007019999
-0.5,0.007065000
-0.5,0.007110000
-0.5,0.007155000
-0.5,0.0072
-0.5,0.007245
-0.5,0.00729
-0.5,0.007335
-0.5,0.007380000
-0.5,0.007425000
-0.5,0.007470001
-0.5,0.007515001
-0.5,0.007560001
-0.5,0.007605001
-0.5,0.007650001
-0.5,0.007695001
-0.5,0.007740001
-0.5,0.007785001
-0.5,0.007830001
-0.5,0.007875001
-0.5,0.007920001
-0.5,0.007965
-0.5,0.00801
-0.5,0.008055
-0.5,0.008099999
-0.5,0.008144999
-0.5,0.008189999
-0.5,0.008234998
