x,y
4.2778155479976266e-33,8.973386837959134e-67
0.0,6.2335503852435e-38
3.0523211668454e-310,0.0
2.2121661346314517e-52,1.218541165383302e-76
6.2335503852435e-38,2.2121661346314517e-52
0.0,1.3973804248092208e-76
3.5728097529772378e-62,7.1066e-320
2.2121661346314517e-52,3.0523211668454e-310
6.2335503852435e-38,2.2121661346314517e-52
6.094e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
1.5711145910107746e-76,3.5728097529772378e-62
6.2335503852435e-38,2.2121661346314517e-52
0.0,6.2335503852435e-38
1.218541165383302e-76,6.094e-320
2.2121661346314517e-52,3.0523211668454e-310
1.3973804248092208e-76,1.5711145910107746e-76
7.1066e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
2.2121661346314517e-52,1.218541165383302e-76
6.2335503852435e-38,2.2121661346314517e-52
0.0,1.3973804248092208e-76
3.5728097529772378e-62,7.1066e-320
2.2121661346314517e-52,3.0523211668454e-310
6.2335503852435e-38,2.2121661346314517e-52
6.094e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
1.5711145910107746e-76,3.5728097529772378e-62
6.2335503852435e-38,2.2121661346314517e-52
0.0,6.2335503852435e-38
1.218541165383302e-76,6.094e-320
2.2121661346314517e-52,3.0523211668454e-310
1.3973804248092208e-76,1.5711145910107746e-76
7.1066e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
2.2121661346314517e-52,1.218541165383302e-76
6.2335503852435e-38,2.2121661346314517e-52
0.0,1.3973804248092208e-76
3.5728097529772378e-62,7.1066e-320
2.2121661346314517e-52,3.0523211668454e-310
6.2335503852435e-38,2.2121661346314517e-52
6.094e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
1.5711145910107746e-76,3.5728097529772378e-62
6.2335503852435e-38,2.2121661346314517e-52
0.0,6.2335503852435e-38
1.218541165383302e-76,6.094e-320
2.2121661346314517e-52,3.0523211668454e-310
1.3973804248092208e-76,1.5711145910107746e-76
7.1066e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
2.2121661346314517e-52,1.218541165383302e-76
6.2335503852435e-38,2.2121661346314517e-52
0.0,1.3973804248092208e-76
3.5728097529772378e-62,7.1066e-320
2.2121661346314517e-52,3.0523211668454e-310
6.2335503852435e-38,2.2121661346314517e-52
6.094e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
1.5711145910107746e-76,3.5728097529772378e-62
6.2335503852435e-38,2.2121661346314517e-52
0.0,6.2335503852435e-38
1.218541165383302e-76,6.094e-320
2.2121661346314517e-52,3.0523211668454e-310
1.3973804248092208e-76,1.5711145910107746e-76
7.1066e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
2.2121661346314517e-52,1.218541165383302e-76
6.2335503852435e-38,2.2121661346314517e-52
0.0,1.3973804248092208e-76
3.5728097529772378e-62,7.1066e-320
2.2121661346314517e-52,3.0523211668454e-310
6.2335503852435e-38,2.2121661346314517e-52
6.094e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
1.5711145910107746e-76,3.5728097529772378e-62
6.2335503852435e-38,2.2121661346314517e-52
0.0,6.2335503852435e-38
1.218541165383302e-76,6.094e-320
2.2121661346314517e-52,3.0523211668454e-310
1.3973804248092208e-76,1.5711145910107746e-76
7.1066e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
2.2121661346314517e-52,1.218541165383302e-76
6.2335503852435e-38,2.2121661346314517e-52
0.0,1.3973804248092208e-76
3.5728097529772378e-62,7.1066e-320
2.2121661346314517e-52,3.0523211668454e-310
6.2335503852435e-38,2.2121661346314517e-52
6.094e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
1.5711145910107746e-76,3.5728097529772378e-62
6.2335503852435e-38,2.2121661346314517e-52
0.0,6.2335503852435e-38
1.218541165383302e-76,6.094e-320
2.2121661346314517e-52,3.0523211668454e-310
1.3973804248092208e-76,1.5711145910107746e-76
7.1066e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
2.2121661346314517e-52,1.218541165383302e-76
6.2335503852435e-38,2.2121661346314517e-52
0.0,1.3973804248092208e-76
3.5728097529772378e-62,7.1066e-320
2.2121661346314517e-52,3.0523211668454e-310
6.2335503852435e-38,2.2121661346314517e-52
6.094e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
1.5711145910107746e-76,3.5728097529772378e-62
6.2335503852435e-38,2.2121661346314517e-52
0.0,6.2335503852435e-38
1.218541165383302e-76,6.094e-320
2.2121661346314517e-52,3.0523211668454e-310
1.3973804248092208e-76,1.5711145910107746e-76
7.1066e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
2.2121661346314517e-52,1.218541165383302e-76
6.2335503852435e-38,2.2121661346314517e-52
0.0,1.3973804248092208e-76
3.5728097529772378e-62,7.1066e-320
2.2121661346314517e-52,3.0523211668454e-310
6.2335503852435e-38,2.2121661346314517e-52
6.094e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
1.5711145910107746e-76,3.5728097529772378e-62
6.2335503852435e-38,2.2121661346314517e-52
0.0,6.2335503852435e-38
1.218541165383302e-76,6.094e-320
2.2121661346314517e-52,3.0523211668454e-310
1.3973804248092208e-76,1.5711145910107746e-76
7.1066e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
2.2121661346314517e-52,1.218541165383302e-76
6.2335503852435e-38,2.2121661346314517e-52
0.0,1.3973804248092208e-76
3.5728097529772378e-62,7.1066e-320
2.2121661346314517e-52,3.0523211668454e-310
6.2335503852435e-38,2.2121661346314517e-52
6.094e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
1.5711145910107746e-76,3.5728097529772378e-62
6.2335503852435e-38,2.2121661346314517e-52
0.0,6.2335503852435e-38
1.218541165383302e-76,6.094e-320
2.2121661346314517e-52,3.0523211668454e-310
1.3973804248092208e-76,1.5711145910107746e-76
7.1066e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
2.2121661346314517e-52,1.218541165383302e-76
6.2335503852435e-38,2.2121661346314517e-52
0.0,1.3973804248092208e-76
3.5728097529772378e-62,7.1066e-320
2.2121661346314517e-52,3.0523211668454e-310
6.2335503852435e-38,2.2121661346314517e-52
6.094e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
1.5711145910107746e-76,3.5728097529772378e-62
6.2335503852435e-38,2.2121661346314517e-52
0.0,6.2335503852435e-38
1.218541165383302e-76,6.094e-320
2.2121661346314517e-52,3.0523211668454e-310
1.3973804248092208e-76,1.5711145910107746e-76
7.1066e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
2.2121661346314517e-52,1.218541165383302e-76
6.2335503852435e-38,2.2121661346314517e-52
0.0,1.3973804248092208e-76
3.5728097529772378e-62,7.1066e-320
2.2121661346314517e-52,3.0523211668454e-310
6.2335503852435e-38,2.2121661346314517e-52
6.094e-320,6.2335503852435e-38
3.0523211668454e-310,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9.000658812070557e-308,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,9.000658812070557e-308
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9.000658812070557e-308,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,9.000658812070557e-308
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9.000658812072587e-308,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0899580923167793e-76,6.759431777397491e-67
2.108159542466193e-52,3.698455128239707e-57
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,9.000658812070557e-308
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9.000658812070557e-308,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,9.000658812070557e-308
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9.000658812070557e-308,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
