x,y
-0.5,0.0
-0.5,0.0001500000
-0.5000000,0.0003000000
-0.4999999,0.00045
-0.4999998,0.0006
-0.4999997,0.0007500001
-0.4999996,0.0009000001
-0.4999994,0.001050000
-0.4999992,0.0012
-0.4999989,0.00135
-0.4999987,0.0015
-0.4999984,0.00165
-0.4999980,0.0018
-0.4999977,0.00195
-0.4999973,0.0021
-0.4999969,0.00225
-0.4999964,0.002400000
-0.4999960,0.002550000
-0.4999954,0.002700000
-0.4999949,0.002850000
-0.4999943,0.003000000
-0.4999937,0.003150000
-0.4999931,0.003300000
-0.4999925,0.003450000
-0.4999918,0.003600000
-0.4999911,0.003750000
-0.4999903,0.003900000
-0.4999895,0.004050000
-0.4999887,0.004199999
-0.4999879,0.004349999
-0.4999870,0.004499999
-0.4999861,0.004649999
-0.4999852,0.004799998
-0.4999843,0.004949998
-0.4999833,0.005099998
-0.4999823,0.005249998
-0.4999812,0.005399997
-0.4999802,0.005549997
-0.4999791,0.005699997
-0.4999779,0.005849997
-0.4999768,0.005999996
-0.4999756,0.006149996
-0.4999743,0.006299996
-0.4999731,0.006449996
-0.4999718,0.006599995
-0.4999705,0.006749995
-0.4999692,0.006899995
-0.4999678,0.007049995
-0.4999664,0.007199994
-0.4999650,0.007349994
-0.4999635,0.007499994
-0.499962,0.007649994
-0.4999605,0.007799993
-0.4999589,0.007949993
-0.4999574,0.008099993
-0.4999557,0.008249993
-0.4999541,0.008399992
-0.4999524,0.008549992
-0.4999507,0.008699992
-0.499949,0.008849992
-0.4999473,0.008999991
-0.4999455,0.009149991
-0.4999436,0.009299991
-0.4999418,0.009449991
-0.4999399,0.00959999
-0.499938,0.00974999
-0.4999361,0.00989999
-0.4999341,0.01004999
-0.4999321,0.01019999
-0.4999301,0.01034999
-0.4999280,0.01049999
-0.4999259,0.01064999
-0.4999238,0.01079999
-0.4999217,0.01094999
-0.4999195,0.01109999
-0.4999173,0.01124999
-0.4999151,0.01139999
-0.4999128,0.01154999
-0.4999105,0.01169999
-0.4999082,0.01184999
-0.4999058,0.01199999
-0.4999034,0.01214999
-0.4999010,0.01229999
-0.4998986,0.01244999
-0.4998961,0.01259999
-0.4998936,0.01274999
-0.4998911,0.01289999
-0.4998885,0.01304998
-0.4998859,0.01319998
-0.4998833,0.01334998
-0.4998806,0.01349998
-0.4998780,0.01364998
-0.4998753,0.01379998
-0.4998725,0.01394998
-0.4998697,0.01409998
-0.4998669,0.01424998
-0.4998641,0.01439998
-0.4998612,0.01454998
-0.4998584,0.01469998
-0.4998554,0.01484998
-0.4998525,0.01499998
-0.4998495,0.01514998
-0.4998465,0.01529998
-0.4998435,0.01544998
-0.4998404,0.01559998
-0.4998373,0.01574998
-0.4998342,0.01589998
-0.499831,0.01604998
-0.4998278,0.01619998
-0.4998246,0.01634998
-0.4998213,0.01649997
-0.4998181,0.01664997
-0.4998148,0.01679997
-0.4998114,0.01694997
-0.4998080,0.01709997
-0.4998047,0.01724997
-0.4998012,0.01739997
-0.4997978,0.01754997
-0.4997943,0.01769996
-0.4997908,0.01784996
-0.4997872,0.01799996
-0.4997836,0.01814996
-0.4997800,0.01829996
-0.4997764,0.01844996
