x,y
-0.5,0.0
-0.4999668,3.3230674e-05
-0.4999335,6.6454704e-05
-0.4999003,9.967209e-05
-0.4998671,0.0001328828
-0.4998339,0.0001660869
-0.4998006,0.0001992844
-0.4997674,0.0002324752
-0.4997342,0.0002656593
-0.4997009,0.0002988369
-0.4996677,0.0003320077
-0.4996345,0.000365172
-0.4996012,0.0003983296
-0.4995680,0.0004314806
-0.4995348,0.0004646249
-0.4995016,0.0004977626
-0.4994683,0.0005308937
-0.4994351,0.0005640181
-0.4994019,0.0005971359
-0.4993686,0.000630247
-0.4993354,0.0006633515
-0.4993022,0.0006964494
-0.4992690,0.0007295406
-0.4992357,0.0007626252
-0.4992025,0.0007957032
-0.4991693,0.0008287745
-0.4991360,0.0008618392
-0.4991028,0.0008948972
-0.4990696,0.0009279486
-0.4990363,0.0009609934
-0.4990031,0.0009940316
-0.4989699,0.001027063
-0.4989367,0.001060088
-0.4989034,0.001093106
-0.4988702,0.001126118
-0.4988370,0.001159123
-0.4988037,0.001192121
-0.4987705,0.001225113
-0.4987373,0.001258098
-0.4987041,0.001291077
-0.4986708,0.001324049
-0.4986376,0.001357014
-0.4986044,0.001389972
-0.4985711,0.001422924
-0.4985379,0.001455870
-0.4985047,0.001488808
-0.4984714,0.001521740
-0.4984382,0.001554666
-0.4984050,0.001587585
-0.4983718,0.001620497
-0.4983385,0.001653402
-0.4983053,0.001686301
-0.4982721,0.001719193
-0.4982388,0.001752079
-0.4982056,0.001784958
-0.4981724,0.00181783
-0.4981391,0.001850696
-0.4981059,0.001883555
-0.4980727,0.001916407
-0.4980395,0.001949253
-0.4980062,0.001982092
-0.497973,0.002014925
-0.4979398,0.002047751
-0.4979065,0.002080570
-0.4978733,0.002113384
-0.4978401,0.00214619
-0.4978069,0.00217899
-0.4977736,0.002211784
-0.4977404,0.002244571
-0.4977072,0.002277351
-0.4976739,0.002310125
-0.4976407,0.002342892
-0.4976075,0.002375653
-0.4975742,0.002408408
-0.497541,0.002441156
-0.4975078,0.002473897
-0.4974746,0.002506632
-0.4974413,0.00253936
-0.4974081,0.002572082
-0.4973749,0.002604797
-0.4973416,0.002637506
-0.4973084,0.002670208
-0.4972752,0.002702904
-0.4972419,0.002735593
-0.4972087,0.002768276
-0.4971755,0.002800952
-0.4971423,0.002833621
-0.4971090,0.002866285
-0.4970758,0.002898941
-0.4970426,0.002931591
-0.4970093,0.002964235
-0.4969761,0.002996872
-0.4969429,0.003029502
-0.4969097,0.003062126
-0.4968764,0.003094744
-0.4968432,0.003127355
-0.4968100,0.003159959
-0.4967767,0.003192557
-0.4967435,0.003225148
-0.4967103,0.003257733
-0.4966770,0.003290312
-0.4966438,0.003322884
-0.4966106,0.003355449
-0.4965774,0.003388008
-0.4965441,0.00342056
-0.4965109,0.003453106
-0.4964777,0.003485645
-0.4964444,0.003518178
-0.4964112,0.003550704
-0.4963780,0.003583224
-0.4963448,0.003615737
-0.4963115,0.003648243
-0.4962783,0.003680744
-0.4962451,0.003713237
-0.4962118,0.003745724
-0.4961786,0.003778205
-0.4961454,0.003810679
-0.4961121,0.003843146
-0.4960789,0.003875607
-0.4960457,0.003908062
-0.4960125,0.003940510
-0.4959792,0.003972951
-0.495946,0.004005386
-0.4959128,0.004037814
-0.4958795,0.004070235
-0.4958463,0.004102651
-0.4958131,0.004135059
-0.4957798,0.004167461
-0.4957466,0.004199857
-0.4957134,0.004232246
-0.4956802,0.004264629
-0.4956469,0.004297005
-0.4956137,0.004329374
-0.4955805,0.004361737
-0.4955472,0.004394094
-0.495514,0.004426444
-0.4954808,0.004458787
-0.4954476,0.004491124
-0.4954143,0.004523454
-0.4953811,0.004555778
-0.4953479,0.004588096
-0.4953146,0.004620406
-0.4952814,0.004652711
-0.4952482,0.004685008
-0.4952149,0.004717300
-0.4951817,0.004749585
-0.4951485,0.004781863
-0.4951153,0.004814134
-0.4950820,0.004846400
-0.4950488,0.004878658
-0.4950156,0.004910911
-0.4949823,0.004943156
-0.4949491,0.004975395
-0.4949159,0.005007628
-0.4948826,0.005039854
-0.4948494,0.005072074
-0.4948162,0.005104287
-0.4947830,0.005136493
-0.4947497,0.005168693
-0.4947165,0.005200887
-0.4946833,0.005233074
-0.4946500,0.005265254
-0.4946168,0.005297428
-0.4945836,0.005329595
-0.4945504,0.005361756
-0.4945171,0.005393911
-0.4944839,0.005426059
-0.4944507,0.0054582
-0.4944174,0.005490335
-0.4943842,0.005522463
-0.4943510,0.005554585
-0.4943177,0.0055867
-0.4942845,0.005618809
-0.4942513,0.005650911
-0.4942181,0.005683007
-0.4941848,0.005715096
-0.4941516,0.005747179
-0.4941184,0.005779255
-0.4940851,0.005811324
-0.4940519,0.005843388
-0.4940187,0.005875444
-0.4939854,0.005907494
-0.4939522,0.005939538
-0.493919,0.005971575
-0.4938858,0.006003605
-0.4938525,0.006035629
-0.4938193,0.006067647
-0.4937861,0.006099658
-0.4937528,0.006131662
-0.4937196,0.00616366
-0.4936864,0.006195651
-0.4936532,0.006227636
-0.4936199,0.006259615
-0.4935867,0.006291586
-0.4935535,0.006323552
-0.4935202,0.006355511
-0.493487,0.006387463
-0.4934538,0.006419409
-0.4934205,0.006451348
-0.4933873,0.006483281
