x,y
6.236998770774693e-38,4.017712875604563e-57
0.0,0.0
1.6921730131092433e-52,7.267841488281831e-43
4.0183254633137554e-57,2.78134731280196e-310
1.2558156587230427e-71,1.0405032636261313e-42
0.0,0.0
1.6921730131092433e-52,7.267841488281831e-43
0.0,0.0
4.763043594553249e-38,5.401257804629614e-62
3.060610647525756e-57,2.99969402256487e-310
7.85919288593859e-67,2.0916408598390733e-76
0.0,0.0
4.763043594553249e-38,5.401257804629614e-62
0.0,0.0
9.739268227598587e-72,6.007493398936082e-67
8.612614198696473e-67,4.244646737e-315
7.488272270869848e-67,2.6297776988311396e-52
0.0,0.0
9.739268227598587e-72,6.007493398936082e-67
0.0,0.0
4.182983852450782e-62,1.6588230475168694e-76
9.730450496305544e-72,9.57213797488185e-308
4.664427581145813e-62,7.118766628026541e-67
0.0,0.0
4.182983852450782e-62,1.6588230475168694e-76
0.0,0.0
1.177405282449634e-47,3.380471192670041e-57
7.86352276558219e-67,1.2907635221418115e-307
4.421341046854362e-62,1.3980459474432016e-76
0.0,0.0
1.177405282449634e-47,3.380471192670041e-57
0.0,0.0
5.05691718225882e-38,4.466661712084079e-33
4.015836200155017e-57,9.563514151606776e-308
2.7382608773532295e-57,4.765348485027478e-38
0.0,0.0
5.05691718225882e-38,4.466661712084079e-33
0.0,0.0
1.0305248170025257e-71,4.183002340130996e-62
3.701544170892872e-33,1.3468266543197945e-307
2.578951686239984e-57,2.317389874176742e-52
0.0,0.0
1.0305248170025257e-71,4.183002340130996e-62
0.0,0.0
2.9006694886553895e-57,1.918924087885749e-76
2.5253727899325265e-52,1.290547940632329e-307
2.6334545111573617e-52,2.0909675025622773e-76
0.0,0.0
2.9006694886553895e-57,1.918924087885749e-76
0.0,0.0
1.245828059027994e-47,5.347351387981633e-38
4.667254083565121e-62,1.4017973763423878e-307
2.5290496396693853e-52,5.402218401917225e-62
0.0,0.0
1.245828059027994e-47,5.347351387981633e-38
0.0,0.0
3.506694239003864e-33,2.901303887352183e-57
6.381311830789525e-67,1.12939845344e-312
1.5890151952753681e-47,6.747863147459973e-67
0.0,0.0
3.506694239003864e-33,2.901303887352183e-57
0.0,0.0
1.0871228112451926e-71,7.859170358233843e-67
1.3150599651564628e-47,9.565695596180063e-308
1.520592418697008e-47,1.5184542193237512e-47
0.0,0.0
1.0871228112451926e-71,7.859170358233843e-67
0.0,0.0
3.059978679768635e-57,1.5724652946794217e-76
2.175310316167624e-76,1.290542831328691e-307
9.51693896658877e-43,1.6905385130367186e-52
0.0,0.0
3.059978679768635e-57,1.5724652946794217e-76
0.0,0.0
1.3142508356063543e-47,4.664427624841021e-62
2.108986382060041e-52,1.3466025749056905e-307
9.068523458004828e-43,9.068516723163058e-43
0.0,0.0
1.3142508356063543e-47,4.664427624841021e-62
0.0,0.0
3.699287233442588e-33,4.8548540277637504e-33
3.94086531948557e-62,1.347470892202774e-307
5.649273945732472e-38,6.014709532658727e-67
0.0,0.0
3.699287233442588e-33,4.8548540277637504e-33
0.0,0.0
1.1437208054878596e-71,2.8988098101635914e-57
4.670128718331898e-62,2.7821952822264e-310
5.3554003580269e-38,6.817867287660878e-38
0.0,0.0
1.1437208054878596e-71,2.8988098101635914e-57
0.0,0.0
3.21928787088188e-57,4.1867932359783505e-62
2.8981899395370823e-57,1.1805911983496436e-307
3.317122184197786e-33,1.657435891961096e-47
0.0,0.0
3.21928787088188e-57,4.1867932359783505e-62
0.0,0.0
1.3826736121847145e-47,3.6978498809751576e-57
7.111749826227214e-38,1.235788556140742e-307
3.124529189759062e-33,4.669179190421638e-62
0.0,0.0
1.3826736121847145e-47,3.6978498809751576e-57
0.0,0.0
3.891880227881311e-33,6.382715550000961e-67
3.379224158451089e-57,1.290325548958459e-307
1.4010873457111805e-76,3.502938511460639e-33
0.0,0.0
3.891880227881311e-33,6.382715550000961e-67
0.0,0.0
1.2003187997305265e-71,2.0049829946256355e-52
1.0314100174143843e-71,1.3466059700473508e-307
2.178005165335497e-76,5.883636254065888e-62
0.0,0.0
1.2003187997305265e-71,2.0049829946256355e-52
0.0,0.0
3.378597061995125e-57,5.937421373245872e-38
2.1756397597329394e-76,1.2914103164575613e-307
1.3707794709116044e-71,2.584535469504481e-57
0.0,0.0
3.378597061995125e-57,5.937421373245872e-38
0.0,0.0
1.4510963887630747e-47,4.084481969338383e-33
8.235880947425079e-67,3.1083443547218e-310
1.3141814766689375e-71,9.168866532479858e-72
0.0,0.0
1.4510963887630747e-47,4.084481969338383e-33
0.0,0.0
4.084473222320035e-33,8.611148244580586e-67
2.0062016538092563e-52,1.2898917996918585e-307
8.241699110428806e-67,3.8571541914026553e-57
0.0,0.0
4.084473222320035e-33,8.611148244580586e-67
0.0,0.0
1.2569167939731935e-71,2.6297760746481755e-52
9.728205227290622e-72,2.781556999751e-310
7.870778495360064e-67,1.916214722323336e-76
0.0,0.0
1.2569167939731935e-71,2.6297760746481755e-52
0.0,0.0
5.398416523908036e-62,2.0053844474671816e-52
7.110579373759187e-38,1.1799435751031831e-307
4.915106860427721e-62,1.7448500130544194e-76
0.0,0.0
5.398416523908036e-62,2.0053844474671816e-52
0.0,0.0
1.519519165341435e-47,1.129480220969115e-42
9.958368617117914e-43,1.1232319743648704e-307
4.67202032613627e-62,7.12894305828113e-67
0.0,0.0
1.519519165341435e-47,1.129480220969115e-42
0.0,0.0
6.52628512078668e-38,4.663756769350851e-33
3.894154832140683e-33,1.0134967750481441e-307
4.428933791844819e-62,1.3818790788624387e-47
0.0,0.0
6.52628512078668e-38,4.663756769350851e-33
0.0,0.0
1.3135147882158604e-71,1.177675695018216e-47
7.11880631320603e-67,1.2911972812912702e-307
2.7432368587101755e-57,2.177325209071785e-76
0.0,0.0
1.3135147882158604e-71,1.177675695018216e-47
0.0,0.0
5.641503058199487e-62,2.5274231055420225e-52
5.055791694023165e-38,9.576543404185872e-308
2.58392766759693e-57,3.694740766144971e-57
0.0,0.0
5.641503058199487e-62,2.5274231055420225e-52
0.0,0.0
0.0,0.0
5.396524784908625e-62,1.626191e-317
0.0,0.0
2.6318264086352987e-52,4.656979987021521e-33
2.99863553081036e-310,0.0
3.5397731575071407e-57,6.9816e-320
0.0,0.0
2.6318264086352987e-52,1.7233247e-317
0.0,0.0
1.6578070121833914e-76,4.656979986930966e-33
2.9449482148451e-310,0.0
5.885557694958006e-62,6.8566e-320
0.0,0.0
1.6578070121833914e-76,1.657937e-317
0.0,0.0
3.377367006113698e-57,4.65697998693079e-33
3.1085540774146e-310,0.0
4.916041609696125e-62,7.2376e-320
0.0,0.0
3.377367006113698e-57,1.6578096e-317
0.0,0.0
1.8298570262305327e-76,4.6569799871106814e-33
2.8912617083821e-310,0.0
4.913215165743878e-62,6.7316e-320
0.0,0.0
1.8298570262305327e-76,1.7877054e-317
0.0,0.0
6.010345981716981e-67,4.656979986930967e-33
2.8895632958088e-310,0.0
8.982080179593291e-67,6.7277e-320
0.0,0.0
6.010345981716981e-67,1.6579376e-317
0.0,0.0
2.6314170028536305e-52,7.411331654888005e-38
1.065160294296e-312,0.0
9.506395017346532e-43,6.3487e-320
0.0,0.0
2.6314170028536305e-52,6.8547e-320
0.0,0.0
6.381294873845967e-67,7.411331654886934e-38
4.65974284e-315,0.0
9.95485842145482e-43,2.77e-322
0.0,0.0
6.381294873845967e-67,6.348e-320
0.0,0.0
8.607833091545138e-43,7.411331654886934e-38
1.04418738378e-312,0.0
6.387090486607585e-67,6.2237e-320
0.0,0.0
8.607833091545138e-43,6.348e-320
0.0,0.0
