x,y
-0.5,0.0
-0.49998,2.0009098e-05
-0.49996,4.0014198e-05
-0.49994,6.00153e-05
-0.49992,8.0012396e-05
-0.4999,0.0001000055
-0.4998800,0.0001199946
-0.4998600,0.0001399797
-0.4998400,0.0001599608
-0.4998200,0.0001799379
-0.4998000,0.0001999109
-0.4997800,0.0002198800
-0.4997600,0.0002398451
-0.4997400,0.0002598062
-0.4997200,0.0002797633
-0.4997000,0.0002997164
-0.4996800,0.0003196656
-0.4996600,0.0003396107
-0.4996401,0.0003595519
-0.4996201,0.0003794890
-0.4996001,0.0003994222
-0.4995801,0.0004193514
-0.4995601,0.0004392766
-0.4995401,0.0004591979
-0.4995201,0.0004791151
-0.4995001,0.0004990283
-0.4994801,0.0005189375
-0.4994601,0.0005388428
-0.4994401,0.0005587440
-0.4994201,0.0005786411
-0.4994001,0.0005985343
-0.4993801,0.0006184235
-0.4993601,0.0006383086
-0.4993401,0.0006581897
-0.4993201,0.0006780668
-0.4993001,0.0006979399
-0.4992801,0.0007178090
-0.4992601,0.000737674
-0.4992401,0.0007575351
-0.4992201,0.0007773921
-0.4992001,0.0007972451
-0.4991801,0.0008170941
-0.4991601,0.000836939
-0.4991401,0.00085678
-0.4991201,0.0008766169
-0.4991001,0.0008964498
-0.4990801,0.0009162788
-0.4990601,0.0009361036
-0.4990401,0.0009559245
-0.4990201,0.0009757414
-0.4990001,0.0009955543
-0.4989801,0.001015363
-0.4989601,0.001035168
-0.4989401,0.001054969
-0.4989201,0.001074767
-0.4989002,0.001094560
-0.4988802,0.001114349
-0.4988602,0.001134134
-0.4988402,0.001153915
-0.4988202,0.001173693
-0.4988002,0.001193466
-0.4987802,0.001213236
-0.4987602,0.001233001
-0.4987402,0.001252763
-0.4987202,0.00127252
-0.4987002,0.001292274
-0.4986802,0.001312023
-0.4986602,0.001331769
-0.4986402,0.001351511
-0.4986202,0.001371248
-0.4986002,0.001390982
-0.4985802,0.001410712
-0.4985602,0.001430438
-0.4985402,0.001450160
-0.4985202,0.001469878
-0.4985002,0.001489592
-0.4984802,0.001509302
-0.4984602,0.001529008
-0.4984402,0.00154871
-0.4984202,0.001568408
-0.4984002,0.001588102
-0.4983802,0.001607793
-0.4983602,0.001627479
-0.4983402,0.001647161
-0.4983202,0.001666840
-0.4983002,0.001686514
-0.4982802,0.001706185
-0.4982602,0.001725851
-0.4982402,0.001745514
-0.4982202,0.001765172
-0.4982002,0.001784827
-0.4981802,0.001804478
-0.4981602,0.001824124
-0.4981403,0.001843767
-0.4981203,0.001863406
-0.4981003,0.001883041
-0.4980803,0.001902672
-0.4980603,0.001922299
-0.4980403,0.001941921
-0.4980203,0.001961540
-0.4980003,0.001981156
-0.4979803,0.002000767
-0.4979603,0.002020374
-0.4979403,0.002039977
-0.4979203,0.002059576
-0.4979003,0.002079171
-0.4978803,0.002098763
-0.4978603,0.00211835
-0.4978403,0.002137933
-0.4978203,0.002157513
-0.4978003,0.002177088
-0.4977803,0.002196660
-0.4977603,0.002216227
-0.4977403,0.002235791
-0.4977203,0.002255351
-0.4977003,0.002274906
-0.4976803,0.002294458
-0.4976603,0.002314006
-0.4976403,0.002333550
-0.4976203,0.002353089
-0.4976003,0.002372625
-0.4975803,0.002392157
-0.4975603,0.002411685
-0.4975403,0.002431209
-0.4975203,0.002450729
-0.4975003,0.002470245
-0.4974803,0.002489758
-0.4974603,0.002509266
-0.4974403,0.00252877
-0.4974203,0.002548270
-0.4974003,0.002567767
-0.4973804,0.002587259
-0.4973604,0.002606747
-0.4973404,0.002626232
-0.4973204,0.002645712
-0.4973004,0.002665189
-0.4972804,0.002684661
-0.4972604,0.002704130
-0.4972404,0.002723594
-0.4972204,0.002743055
-0.4972004,0.002762512
-0.4971804,0.002781965
-0.4971604,0.002801413
-0.4971404,0.002820858
-0.4971204,0.002840299
-0.4971004,0.002859736
-0.4970804,0.002879169
-0.4970604,0.002898598
-0.4970404,0.002918023
-0.4970204,0.002937444
-0.4970004,0.002956861
-0.4969804,0.002976275
-0.4969604,0.002995684
-0.4969404,0.003015089
-0.4969204,0.003034490
-0.4969004,0.003053888
-0.4968804,0.003073281
-0.4968604,0.003092671
-0.4968404,0.003112056
-0.4968204,0.003131438
-0.4968004,0.003150815
-0.4967804,0.003170189
-0.4967604,0.003189558
-0.4967404,0.003208924
-0.4967204,0.003228286
-0.4967004,0.003247644
-0.4966804,0.003266997
-0.4966604,0.003286347
-0.4966404,0.003305693
-0.4966205,0.003325035
-0.4966005,0.003344373
-0.4965805,0.003363707
-0.4965605,0.003383037
-0.4965405,0.003402363
-0.4965205,0.003421685
-0.4965005,0.003441004
-0.4964805,0.003460318
-0.4964605,0.003479628
-0.4964405,0.003498934
-0.4964205,0.003518237
-0.4964005,0.003537535
-0.4963805,0.003556830
-0.4963605,0.003576120
-0.4963405,0.003595407
-0.4963205,0.003614689
-0.4963005,0.003633968
-0.4962805,0.003653243
-0.4962605,0.003672513
-0.4962405,0.00369178
-0.4962205,0.003711043
-0.4962005,0.003730302
-0.4961805,0.003749556
-0.4961605,0.003768807
-0.4961405,0.003788054
-0.4961205,0.003807297
-0.4961005,0.003826536
-0.4960805,0.003845771
-0.4960605,0.003865002
-0.4960405,0.003884230
-0.4960205,0.003903453
-0.4960005,0.003922672
-0.4959805,0.003941886
-0.4959605,0.003961097
-0.4959405,0.003980303
-0.4959205,0.003999505
-0.4959005,0.004018703
-0.4958805,0.004037896
-0.4958606,0.004057086
-0.4958406,0.004076271
-0.4958206,0.004095452
-0.4958006,0.004114629
-0.4957806,0.004133801
-0.4957606,0.00415297
-0.4957406,0.004172135
-0.4957206,0.004191296
-0.4957006,0.004210453
-0.4956806,0.004229607
-0.4956606,0.004248756
-0.4956406,0.004267903
-0.4956206,0.004287045
-0.4956006,0.004306184
-0.4955806,0.004325319
-0.4955606,0.00434445
-0.4955406,0.004363577
-0.4955206,0.004382701
-0.4955006,0.004401821
-0.4954806,0.004420938
-0.4954606,0.00444005
-0.4954406,0.004459159
-0.4954206,0.004478264
-0.4954006,0.004497366
-0.4953806,0.004516463
-0.4953606,0.004535557
-0.4953406,0.004554648
-0.4953206,0.004573734
-0.4953006,0.004592817
-0.4952806,0.004611896
-0.4952606,0.004630971
-0.4952406,0.004650043
-0.4952206,0.004669111
-0.4952006,0.004688175
-0.4951806,0.004707235
-0.4951606,0.004726292
-0.4951406,0.004745345
-0.4951206,0.004764394
-0.4951007,0.00478344
-0.4950807,0.004802482
-0.4950607,0.00482152
-0.4950407,0.004840554
-0.4950207,0.004859585
-0.4950007,0.004878612
-0.4949807,0.004897635
-0.4949607,0.004916654
-0.4949407,0.00493567
-0.4949207,0.004954682
-0.4949007,0.004973691
-0.4948807,0.004992695
-0.4948607,0.005011696
-0.4948407,0.005030693
-0.4948207,0.005049686
-0.4948007,0.005068676
-0.4947807,0.005087662
-0.4947607,0.005106644
-0.4947407,0.005125623
-0.4947207,0.005144598
-0.4947007,0.005163569
-0.4946807,0.005182536
-0.4946607,0.005201499
-0.4946407,0.005220459
-0.4946207,0.005239415
-0.4946007,0.005258368
-0.4945807,0.005277317
-0.4945607,0.005296262
-0.4945407,0.005315203
-0.4945207,0.005334140
-0.4945007,0.005353074
-0.4944807,0.005372004
-0.4944607,0.005390931
-0.4944407,0.005409853
-0.4944207,0.005428772
-0.4944007,0.005447687
-0.4943807,0.005466599
-0.4943607,0.005485506
-0.4943408,0.005504410
-0.4943208,0.005523311
-0.4943008,0.005542207
-0.4942808,0.0055611
-0.4942608,0.005579989
-0.4942408,0.005598874
-0.4942208,0.005617756
-0.4942008,0.005636634
-0.4941808,0.005655508
-0.4941608,0.005674379
-0.4941408,0.005693245
-0.4941208,0.005712108
-0.4941008,0.005730968
-0.4940808,0.005749823
-0.4940608,0.005768675
-0.4940408,0.005787523
-0.4940208,0.005806367
-0.4940008,0.005825208
-0.4939808,0.005844045
-0.4939608,0.005862878
-0.4939408,0.005881708
-0.4939208,0.005900533
-0.4939008,0.005919355
-0.4938808,0.005938174
-0.4938608,0.005956988
-0.4938408,0.005975799
-0.4938208,0.005994606
-0.4938008,0.006013410
-0.4937808,0.006032209
-0.4937608,0.006051005
-0.4937408,0.006069798
-0.4937208,0.006088586
-0.4937008,0.006107371
-0.4936808,0.006126152
-0.4936608,0.006144929
-0.4936408,0.006163703
-0.4936208,0.006182473
-0.4936009,0.006201239
-0.4935809,0.006220001
-0.4935609,0.00623876
-0.4935409,0.006257515
-0.4935209,0.006276266
-0.4935009,0.006295014
-0.4934809,0.006313758
-0.4934609,0.006332498
-0.4934409,0.006351234
-0.4934209,0.006369967
-0.4934009,0.006388695
-0.4933809,0.006407421
-0.4933609,0.006426142
-0.4933409,0.00644486
-0.4933209,0.006463574
-0.4933009,0.006482284
-0.4932809,0.006500991
-0.4932609,0.006519693
-0.4932409,0.006538393
-0.4932209,0.006557088
-0.4932009,0.006575780
-0.4931809,0.006594467
-0.4931609,0.006613152
-0.4931409,0.006631832
-0.4931209,0.006650509
-0.4931009,0.006669182
-0.4930809,0.006687851
-0.4930609,0.006706517
-0.4930409,0.006725179
-0.4930209,0.006743837
-0.4930009,0.006762491
-0.4929809,0.006781142
-0.4929609,0.006799789
-0.4929409,0.006818432
-0.4929209,0.006837071
-0.4929009,0.006855707
-0.4928809,0.006874339
-0.4928609,0.006892968
-0.4928410,0.006911592
-0.4928210,0.006930213
-0.4928010,0.00694883
-0.4927810,0.006967444
-0.4927610,0.006986053
-0.4927410,0.007004659
-0.4927210,0.007023261
-0.4927010,0.00704186
-0.4926810,0.007060455
-0.4926610,0.007079046
-0.4926410,0.007097633
-0.4926210,0.007116217
-0.4926010,0.007134797
-0.4925810,0.007153373
-0.4925610,0.007171945
-0.492541,0.007190514
-0.492521,0.007209079
-0.492501,0.00722764
-0.492481,0.007246198
-0.492461,0.007264752
-0.492441,0.007283302
-0.492421,0.007301848
-0.492401,0.007320391
-0.492381,0.007338930
-0.492361,0.007357465
-0.492341,0.007375996
-0.492321,0.007394524
-0.4923010,0.007413048
-0.4922810,0.007431568
-0.4922610,0.007450085
-0.4922410,0.007468598
-0.4922210,0.007487107
-0.4922010,0.007505612
-0.4921810,0.007524114
-0.4921610,0.007542612
-0.4921410,0.007561106
-0.4921210,0.007579596
-0.4921010,0.007598083
-0.4920811,0.007616566
-0.4920611,0.007635045
-0.4920411,0.007653521
-0.4920211,0.007671993
-0.4920011,0.007690461
-0.4919811,0.007708925
-0.4919611,0.007727386
-0.4919411,0.007745843
-0.4919211,0.007764296
-0.4919011,0.007782746
-0.4918811,0.007801191
-0.4918611,0.007819634
-0.4918411,0.007838072
-0.4918211,0.007856507
-0.4918011,0.007874938
-0.4917811,0.007893365
-0.4917611,0.007911788
-0.4917411,0.007930208
-0.4917211,0.007948624
-0.4917011,0.007967036
-0.4916811,0.007985445
-0.4916611,0.00800385
-0.4916411,0.008022251
-0.4916211,0.008040648
-0.4916011,0.008059042
-0.4915811,0.008077432
-0.4915611,0.008095818
-0.4915411,0.0081142
-0.4915211,0.008132579
-0.4915011,0.008150954
-0.4914811,0.008169325
-0.4914611,0.008187693
-0.4914411,0.008206056
-0.4914211,0.008224417
-0.4914011,0.008242773
-0.4913811,0.008261126
-0.4913611,0.008279474
-0.4913411,0.00829782
-0.4913212,0.008316161
-0.4913012,0.008334499
-0.4912812,0.008352833
-0.4912612,0.008371163
-0.4912412,0.00838949
-0.4912212,0.008407813
-0.4912012,0.008426132
-0.4911812,0.008444447
-0.4911612,0.008462759
-0.4911412,0.008481067
-0.4911212,0.008499371
-0.4911012,0.008517671
-0.4910812,0.008535968
-0.4910612,0.008554261
-0.4910412,0.008572551
-0.4910212,0.008590836
-0.4910012,0.008609118
-0.4909812,0.008627396
-0.4909612,0.008645671
-0.4909412,0.008663941
-0.4909212,0.008682208
-0.4909012,0.008700471
-0.4908812,0.008718731
-0.4908612,0.008736987
-0.4908412,0.008755239
-0.4908212,0.008773487
-0.4908012,0.008791732
-0.4907812,0.008809973
-0.4907612,0.00882821
-0.4907412,0.008846443
-0.4907212,0.008864673
-0.4907012,0.008882899
-0.4906812,0.008901121
-0.4906612,0.00891934
-0.4906412,0.008937554
-0.4906212,0.008955766
-0.4906012,0.008973973
-0.4905812,0.008992177
-0.4905613,0.009010376
-0.4905413,0.009028573
-0.4905213,0.009046765
-0.4905013,0.009064954
-0.4904813,0.009083139
-0.4904613,0.00910132
-0.4904413,0.009119498
-0.4904213,0.009137671
-0.4904013,0.009155842
-0.4903813,0.009174008
-0.4903613,0.009192171
-0.4903413,0.009210330
-0.4903213,0.009228485
-0.4903013,0.009246636
-0.4902813,0.009264784
